report_date_as_yyyy_mm_dd,cftc_contract_market_code,market_and_exchange_names,open_interest_all,noncomm_positions_long_all,noncomm_positions_short_all,comm_positions_long_all,comm_positions_short_all,nonrept_positions_long_all,nonrept_positions_short_all,noncomm_net,comm_net,nonrept_net,rsi_noncomm_net,rsi_comm_net,rsi_nonrept_net,ci_noncomm_net,ci_comm_net,ci_nonrept_net,cot_signal
2024-05-07,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2030975,262778,272473,1436696,1531825,280192,175368,-9695,-95129,104824,60.046340148669735,37.9446564056781,60.12251125337064,83.5113833998316,15.159174368394378,88.30574358286978,1
2024-05-14,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2081097,273398,298682,1477881,1550928,278004,179673,-25284,-73047,98331,58.20491756279752,40.48759971428513,57.18546515539619,80.44439722674726,18.689419336892037,82.90931414539432,0
2024-05-21,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2148201,304226,327000,1501724,1593706,288496,173740,-22774,-91982,114756,58.425987158618774,39.01134923400986,62.21407935683472,80.93821564322307,15.662284635392936,94.29324101699805,1
2024-05-28,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2179731,330937,333145,1503708,1609652,289071,180919,-2208,-105944,108152,60.27984145482279,37.91360759071105,59.20323110847235,81.7692794611186,15.542690733627879,89.27961372901815,1
2024-06-04,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2160026,265433,330433,1534557,1581649,287673,175581,-65000,-47092,112092,52.57177484337825,44.945902746639,60.43350445333303,65.69550239564813,28.686834205162704,92.2707844610958,0
2024-06-11,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2266096,270380,381794,1606798,1617849,297310,174845,-111414,-11051,122465,47.714901739861034,48.77259314639845,63.5499980686224,45.07739809768531,40.77678754587104,100.0,0
2024-06-18,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2595590,314990,429100,1859833,1849694,299206,195235,-114110,10139,103971,47.440737302316805,50.93207796504161,55.20162786573825,44.279290347218314,46.97521763219923,84.71784955832652,0
2024-06-25,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,1976080,271908,337155,1400848,1446947,266961,155615,-65247,-46099,111346,52.74088085654376,45.45540386938526,57.594003056450774,58.74440125636843,33.77219754524026,90.81203467281456,0
2024-07-02,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2037086,317417,329225,1410782,1508795,271167,161346,-11808,-98013,109821,57.75791021221284,41.065619478240215,56.91713719986132,74.56416389628153,21.584324847164442,89.09275984921025,0
2024-07-09,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2048220,309758,364769,1434315,1477393,266655,168566,-55011,-43078,98089,52.87116016569722,46.9085603396492,51.86699800489258,61.77460560866077,34.48143904889799,77.4578073704166,0
2024-07-16,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2090007,333866,399310,1449475,1486645,269625,167011,-65444,-37170,102614,51.73286428367032,47.51126550154993,53.57786642538566,55.54642432813809,37.689829387908155,81.64239145512553,0
2024-07-23,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2047183,336386,349607,1418757,1514154,263544,154926,-13221,-95397,108618,56.75211086726197,42.40224262687174,55.821694111943096,72.18107861031213,25.197333006443635,87.19471031580895,0
2024-07-30,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2046205,335181,323225,1405868,1529270,263452,152006,11956,-123402,111446,58.96746035390552,40.16513769826221,56.878942931959514,80.20073835529607,18.917305543948217,89.80995977250659,0
2024-08-06,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2025834,326376,292386,1407615,1526190,250827,166242,33990,-118575,84585,60.85720538260191,40.74542864337145,45.69356527754866,87.21925457331155,20.2894348601008,64.9697137836963,0
2024-08-13,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2033008,285987,309438,1441253,1488771,250900,179931,-23451,-47518,70969,53.889464210779416,48.641610577622096,41.26380285831478,68.92250454703273,40.4881903641103,52.37804596106719,0
2024-08-20,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2050976,277634,362437,1438541,1442880,260164,171022,-84803,-4339,89142,47.61833656358274,52.761118018254464,48.447338450787754,49.37997904064776,52.76230922513211,69.18389050723633,0
2024-08-27,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2098974,302165,384073,1442162,1471325,269396,158325,-81908,-29163,111071,47.92627573785756,50.26489961312944,55.517066767883925,50.302126832748826,45.70580660566419,89.46317103620474,0
2024-09-03,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2106791,322215,371034,1451604,1499250,265814,169349,-48819,-47646,96465,51.44012383622854,48.4277347504534,50.54510387985111,60.84200534495336,40.451804917152046,75.95598094973876,0
2024-09-10,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2156591,337420,396808,1469898,1485152,259484,184842,-59388,-15254,74642,50.27321758886282,51.75570373685501,44.178854372589406,57.47544920860926,49.6595970880272,55.77472603689833,0
2024-09-17,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2579860,298516,421464,1860927,1823182,277262,192059,-122948,37745,85203,43.833397074842274,56.68124156073302,47.61734126519358,37.22960683695344,64.72516195787816,64.30432616775875,0
2024-09-24,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2046032,289938,325691,1464276,1524195,256340,160668,-35753,-59919,95672,52.77129681979395,47.13188686380022,50.84942128221223,65.00393386018392,36.96306592872432,74.33325669617197,0
2024-10-01,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2081475,310708,303163,1485786,1580266,255705,168770,7545,-94480,86935,56.4751639808772,44.288339025120806,48.177750716141176,78.79569728069924,27.13871098868924,65.96352071119286,0
2024-10-08,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2132773,322686,328330,1514535,1602202,263087,169776,-5644,-87667,93311,55.05870472270698,44.99287220924425,50.232747800373204,74.59458942922397,29.075383255303606,72.07150247154846,0
2024-10-15,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2185413,350227,322092,1522232,1651629,271343,170081,28135,-129397,101262,57.96648695813029,41.52870817882797,52.74905454774733,85.35425446182563,17.2131590243015,79.68827834617007,0
2024-10-22,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2186686,360779,337798,1514382,1632424,263240,168179,22981,-118042,95061,57.35669357085598,42.81883140442211,50.60024843940877,83.71254471381565,20.440946135325436,73.74794037628847,0
2024-10-29,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2168363,366915,304217,1476451,1654059,272342,157432,62698,-177608,114910,60.780610828947275,38.07310416219149,56.683029794934754,96.3636479465887,3.508637279733022,92.76257807410813,1
2024-11-05,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2140451,374881,261441,1448167,1681369,272336,152574,113440,-233202,119762,64.68220261318434,34.256911137887684,58.04305859900976,100.0,0.0,96.65010100509363,1
2024-11-12,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2235256,360987,335986,1540339,1701482,288150,152008,25001,-161143,136142,54.5048054623494,42.32620558179688,62.34167615860791,74.9653944466933,18.240937626569462,100.0,0
2024-11-19,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2259351,348339,313428,1556553,1739420,291954,143998,34911,-182867,147956,55.35254635234172,40.70416917018608,65.11754997470663,77.77063807261929,12.741747671121912,100.0,0
2024-11-26,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2272398,266965,345859,1626583,1701009,299731,146411,-78894,-74426,153320,44.98574272097425,50.83307846460706,66.33106349450668,45.55562789618051,40.19238558120697,100.0,0
2024-12-03,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2279466,257606,366216,1646683,1686695,295702,147080,-108610,-40012,148622,42.735104311969415,53.54511913462856,64.2236885612659,37.143860026552154,48.903908464965575,95.71866000801954,0
2024-12-10,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2324611,288876,372209,1654888,1721689,299379,149245,-83333,-66801,150134,45.24455135369658,51.17856045056121,64.61335029500368,44.29907124073293,42.122569866342644,96.46212272636419,0
2024-12-17,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2596020,313420,353282,1793629,1912100,328497,170164,-39862,-118471,158333,49.35496231707637,46.875205071233836,66.7294950251743,56.60449461738571,29.042881733495342,100.0,0
2024-12-24,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2083230,274748,338539,1490575,1553952,276749,149581,-63791,-63377,127168,47.252202995601934,51.552954654872124,53.60695302558923,49.83086447361344,42.98931753746456,67.2178568798847,0
2024-12-31,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2058648,259743,316545,1474869,1557039,285581,146609,-56802,-82170,138972,47.94972346600601,49.93768656405879,57.05196095102203,51.80925475631746,38.23207776427704,79.6343631333691,0
2025-01-07,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2069259,264667,326870,1485146,1542343,275524,156124,-62203,-57197,119400,47.42777312547369,52.08607160152887,50.37277010963227,50.28038282658726,44.553716079384365,59.04677753584314,0
2025-01-14,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2044090,256358,286900,1462893,1548553,268436,152234,-30542,-85660,116202,50.80819549071064,49.47977658808742,49.35600367745105,59.242725757005324,37.34862292426083,55.682834211661245,0
2025-01-21,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2036469,263815,339530,1453774,1514207,279487,143339,-75715,-60433,136148,46.23974413987259,51.78267459458578,55.40242797458585,46.455513818160206,43.73455852571892,76.66382656442299,0
2025-01-28,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2033094,252595,308749,1444016,1523319,279072,143615,-56154,-79303,135457,48.40323234642456,49.948572533562974,55.156744361033105,51.9926854192438,38.95782705548805,75.93697076798468,0
2025-02-04,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2071863,306741,311558,1423400,1546861,271788,143510,-4817,-123461,128278,53.67256456854317,45.8554723860064,52.549472351336476,66.52475323197469,28.451391445475142,68.38545446895348,0
2025-02-11,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2096517,333661,350770,1436654,1550264,277921,147202,-17109,-113610,130719,52.29543867356064,46.90084827738465,53.35682693447766,63.045232076587965,31.759503923729604,68.3920150176274,0
2025-02-18,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2120653,313105,353071,1475997,1567982,281293,149342,-39966,-91985,131951,49.739759473070244,49.218682422817984,53.78423335543764,56.57505512827407,37.66459607449865,69.80220685866033,0
2025-02-25,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2126872,300949,333728,1489757,1597560,288516,147934,-32779,-107803,140582,50.55794564588071,47.58253480019267,56.77268548347644,58.60949366909448,33.44570896666871,79.68156219953299,0
2025-03-04,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2180944,366510,334407,1483119,1650434,287647,152435,32103,-167315,135212,57.31374704203168,41.9344511149481,54.41506890110841,76.97577186660514,17.573006377139382,73.53486561970605,0
2025-03-11,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2282648,378925,298312,1552198,1770212,297340,159939,80613,-218014,137401,61.54461313683563,37.81621589361305,55.23121001282554,89.32833564687638,4.424080185725146,76.04047433725562,1
2025-03-18,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2560662,342952,274641,1754634,1946369,296211,172787,68311,-191735,123424,59.92257578283563,41.047933075781366,49.17698275974898,84.04653579799137,13.466328495669485,60.04189368618653,0
2025-03-25,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2074351,263754,317116,1496022,1529859,251247,164048,-53362,-33837,87199,46.78817916473074,55.88364267385874,37.65604201331991,29.437196473594263,73.58081100731877,18.57744608763335,0
2025-04-01,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2111750,300366,319388,1504785,1560984,249432,174211,-19022,-56199,75221,50.111776845672864,53.8179984343427,34.75654133588864,43.96416061729022,65.32753638165397,4.86699326953894,0
2025-04-08,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2332802,321451,350138,1677831,1687782,252928,214290,-28687,-9951,38638,49.1807089268277,57.330790273541545,27.73288456707064,39.87554359781376,82.396557260276,0.0,0
2025-04-15,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2181908,254206,317303,1623099,1589120,235927,206809,-63097,33979,29118,45.91017958454783,60.411176608695854,26.246470029060788,25.318967121850516,98.61006027008973,0.0,-1
2025-04-22,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2209656,260930,336865,1646290,1609894,236445,196906,-75935,36396,39539,44.715426863639465,60.579796800079635,30.62952293057593,19.888065384029645,99.50211665011976,8.06485315172387,-1
2025-04-29,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2134084,240096,318762,1592776,1555023,240722,199809,-78666,37753,40913,44.450421943826896,60.681054190217,31.209994913563747,18.732761392287255,100.0,9.128197190728631,-1
2025-05-06,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2133652,251351,327756,1579940,1539758,237311,201088,-76405,40182,36223,44.74240127510078,60.87478422970767,30.278643059573227,19.689239724520704,100.0,5.498587625275704,-1
2025-05-13,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2125890,243291,365485,1572344,1510675,250278,189753,-122194,61669,60525,40.14086022873028,62.62892192182547,40.23147126990633,0.31896712185051695,100.0,24.306001625198313,-1
2025-05-20,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2113668,246588,343157,1571120,1520023,239544,194072,-96569,51097,45472,43.63455038310012,61.17563464173221,36.73355531886077,11.159195898268948,96.41470337876564,12.656425337615602,-1
2025-05-27,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2112166,259592,312562,1561281,1554812,236993,190492,-52970,6469,46501,49.08006686558149,55.33802385145502,37.135922912172965,29.603025534291085,81.27994953725526,13.452772510931393,0
2025-06-03,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2123862,253198,322613,1567386,1558340,245466,185097,-69415,9046,60369,47.226723243138935,55.60148511685017,42.448322051323636,22.646242618068598,82.15389102353232,24.18527260766939,0
2025-06-10,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2223909,216963,344631,1683326,1624621,249715,180752,-127668,58705,68963,41.28021704320968,60.443885527486565,45.52077522334588,0.0,98.99481468167436,30.83620322717951,-1
2025-06-17,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2450146,220066,394213,1844841,1728570,265970,208094,-174147,116271,57876,37.250041309472124,65.1843368670504,42.37761058686201,0.0,100.0,22.255930039082152,-1
2025-06-24,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,1886352,211448,356223,1382328,1303778,246605,180380,-144775,78550,66225,41.15952671596472,60.101639900785706,45.43317379075586,10.213257205645595,89.20631922923945,28.717254188755177,-1
2025-07-01,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,1887354,243463,330272,1365894,1362850,253398,169633,-86809,3044,83765,48.03974087469211,51.45305452027344,51.27840046518534,30.36924478505635,67.60064439885198,42.291529621174014,0
2025-07-08,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,1899046,231861,371879,1382662,1320740,250486,172390,-140018,61922,78096,43.062162750137226,56.68704403080838,49.435208434650306,11.867365353788593,84.44829786564341,37.904268080331235,0
2025-07-15,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,1935859,231049,398827,1423287,1326452,250136,179193,-167778,96835,70943,40.69319954534992,59.47696382398147,47.1330858771949,2.2146341802654503,94.43848308739159,32.36853306504663,0
2025-07-22,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,1917043,219848,388329,1421045,1322877,247689,177376,-168481,98168,70313,40.63223830836993,59.5840059738753,46.925813756404686,1.9701864131549756,94.81991455706164,31.880973571179815,0
2025-07-29,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,1941931,232741,395922,1418807,1337055,254800,173371,-163181,81752,81429,41.345645398351415,57.567264111199805,51.01877237866823,3.813106990232521,90.12255596283548,40.48368997407422,0
2025-08-05,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,1909338,231427,371073,1396057,1332374,247482,171519,-139646,63683,75963,44.533097560714815,55.346697602561335,49.01703623368047,11.99671751504762,84.95219945460737,36.25353093681074,0
2025-08-12,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,1967857,222421,414478,1459190,1340439,243946,170640,-192057,118751,73306,39.398399384634516,60.364590772855415,48.030527813423824,0.0,100.0,34.19726811902643,-1
2025-08-19,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,1974585,221430,392928,1464172,1365382,248088,175380,-171498,98790,72708,42.21305939182536,57.82786981647144,47.79736888458566,6.729689653253551,94.32850409003476,33.73447355183222,0
2025-08-26,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2018365,223665,411417,1501710,1394065,252559,172452,-187752,107645,80107,40.60726997057625,58.657862599690425,50.968858016422864,1.4091791408753604,96.8444650280009,39.46058894091243,0
2025-09-02,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,1997661,223530,384590,1489565,1400644,248116,175977,-161060,88921,72139,44.351001206532025,56.14175331905062,47.614055284793835,10.146417149759245,91.52443650146468,33.29412219943505,0
2025-09-09,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2035158,235086,408751,1488949,1398108,258404,175580,-173665,90841,82824,42.97341846187076,56.348524246665846,52.161328797252494,6.020353718694455,92.06996388722358,41.563285996207874,0
2025-09-16,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,2435899,220582,445656,1774318,1640299,289199,198144,-225074,134019,91055,37.81455274483842,60.82182768613897,55.37483325988165,0.0,100.0,47.933289478775684,-1
2025-09-23,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,1950977,228168,400717,1440049,1351412,251727,167815,-172549,88637,83912,45.070167039672185,54.50014257609331,52.103821478036465,15.516344966530188,87.64177429940008,42.405293503076265,0
2025-09-30,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,1942253,224202,360891,1439756,1390189,247369,160247,-136689,49567,87122,49.410055207094615,49.70986741398246,53.43500610297108,26.109702996035615,77.00240454658093,44.88952520992145,0
2025-10-07,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,1951558,229017,373108,1434777,1387333,256055,159408,-144091,47444,96647,48.55725390099995,49.45549579813402,57.233293885745105,23.923087376002176,76.42427856794683,52.260960414812516,0
2025-10-14,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,1929048,213826,379509,1424877,1351994,257245,164445,-165683,72883,92800,46.05987877146507,52.58635888726197,55.27229346389987,17.544621492759532,83.35171463505627,49.283751886390895,0
2025-10-21,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,1882544,222837,368187,1372943,1321366,253648,159875,-145350,51577,93773,48.733831923932605,49.80383141516239,55.68586114945898,23.551167750816806,77.54975886455296,50.03676043802964,0
2025-10-28,13874A,E-MINI S&P 500 - CHICAGO MERCANTILE EXCHANGE,1929734,220321,370456,1414221,1362351,258041,159776,-150135,51870,98265,48.12916616168838,49.84313635290561,57.63348163525036,22.137636848106727,77.62954732980957,53.513137019695854,0
